schema_version	context_id	module_id	test_id	contrast_id	contrast_order	modifier	module_order	module_role	group_1	group_2	group_3	group_4	group_1_donors	group_2_donors	group_3_donors	group_4_donors	group_1_donors_threshold50	group_2_donors_threshold50	group_3_donors_threshold50	group_4_donors_threshold50	minimum_group_donors	coverage_fraction	admitted_genes	coverage_pass	design_rank	residual_df	eligibility_status	model_status	failure_reason	estimate	robust_se	ci_low	ci_high	t_statistic	p_value_score	pc1_estimate.x	pc1_robust_se	pc1_ci_low	pc1_ci_high	pc1_p_value	q_value_score	direction	p_value_camera	q_value_camera	camera_status	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_valid	loo_planned	loo_successful	loo_sign_reversals	loo_largest_change_donor	loo_largest_absolute_change	loo_minimum_estimate	loo_maximum_estimate	balance_planned	balance_successful	balance_same_direction_fraction	balance_valid	threshold50_estimate	threshold50_status	threshold50_agrees	pc1_estimate.y	pc1_status	pc1_agrees	qc_adjusted_estimate	qc_adjusted_same_direction	severe_qc_exclusion_estimate	severe_qc_exclusion_status	severe_qc_same_direction	omission_units	omission_successful	omission_sign_reversals	omission_fraction_retain_half_magnitude	most_influential_omission	stability_status	nci_mean_z_pc1_correlation	pc1_reliable	donor_count_confirmatory	module_coverage_pass	score_q_pass	effect_meets_sesoi	interval_excludes_zero	interval_inside_sesoi	camera_testable	camera_direction_compatible	camera_competitive_q_support	bootstrap_direction_pass	loo_pass	pc1_correlation_pass	pc1_sensitivity_pass	threshold50_sensitivity_pass	balance_direction_pass	omission_pass	severe_qc_exclusion_pass	all_non_donor_support_rules_pass	scientific_status	permitted_sentence
phase13_gate_decisions_v1	immune_cells	nuclear_oxphos_structural_86	immune_cells::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	2	sex	2	direct_respiratory	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	25	51	32	42	24	48	25	0.837209302325581	72	TRUE	15	249	eligible	estimated		0.193456327277797	0.284595617453241	-0.36706523366523	0.753977888220824	0.679758630891716	0.497288759610496	0.215660864052733	0.289390212418429	-0.354303828439636	0.785625556545102	0.456838462637291	0.957817869647846	Up	0.350127587145361	0.944631415335757	estimated	0.193456327277797	1000	1000	0.193282605317215	-0.349481216610352	0.774205301838366	0.758	TRUE	264	264	0	82317494	0.0829352125020229	0.143410571394815	0.27639153977982	1000	1000	0.881	TRUE	0.358652693690842	estimated	TRUE	0.215660864052733	estimated	TRUE	0.19913751557049	TRUE	0.217898784358057	estimated	TRUE	5	5	0	0.8	complex_I	evaluated	0.945465686747791	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	nuclear_oxphos_structural_86	immune_cells::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	3	sex	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	26	10	26	11	23	9	10	0.837209302325581	72	TRUE	15	249	eligible	estimated		0.00269605707635688	0.578872905247585	-1.13741547148684	1.14280758563955	0.00465742488880831	0.996287655192214	0.420288090802955	0.576432786953729	-0.715017534819091	1.555593716425	0.466614128753736	0.996287655192214	Up	0.597477039245846	0.944631415335757	estimated	0.00269605707635688	1000	1000	0.0323666326943638	-0.963282969654192	1.08014831532029	0.533	TRUE	264	264	49	10202345	0.268377721156045	-0.265681664079688	0.25715709629945	1000	1000	0.463	TRUE	0.170985150103784	estimated	TRUE	0.420288090802955	estimated	TRUE	-0.0203465508369135	FALSE	0.00901400405610663	estimated	TRUE	5	5	3	1	complex_I	evaluated	0.945465686747791	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	nuclear_oxphos_structural_86	immune_cells::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	4	apoe	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	7	14	37	45	6	12	32	42	7	0.837209302325581	72	TRUE	15	249	eligible	estimated		0.224089359075058	0.581547850872698	-0.921290573515734	1.36946929166585	0.385332623512887	0.700319960142734	0.272307190963409	0.723431786376296	-1.15251838352762	1.69713276545444	0.706932409942765	0.957817869647846	Down	0.34723224031905	0.944631415335757	estimated	0.224089359075058	1000	1000	0.214455323473272	-0.704616254259663	1.16406065395785	0.663	TRUE	264	264	1	21189544	0.324671866670743	-0.100582507595685	0.470652461247653	1000	1000	0.669	TRUE	-0.0836586822977389	estimated	FALSE	0.272307190963409	estimated	TRUE	0.277052837203341	TRUE	0.195190311934409	estimated	TRUE	5	5	0	0.8	complex_V	evaluated	0.945465686747791	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	nuclear_oxphos_structural_86	immune_cells::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	5	apoe	2	direct_respiratory	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	5	25	51	5	4	24	48	5	0.837209302325581	72	TRUE	15	249	eligible	estimated		0.11983988676448	1.2885421020937	-2.41799128881586	2.65767106234482	0.0930042460931289	0.925974974790729	-0.183152691616201	1.28524087274926	-2.71448197429413	2.34817659106173	0.886796715172488	0.957817869647846	Down	0.633963410094764	0.944631415335757	estimated	0.11983988676448	1000	1000	0.142551146465344	-1.78838291485529	1.99387059903205	0.555	TRUE	264	264	3	34726040	1.00297024139782	-0.63793892994527	1.1228101281623	1000	1000	0.58	TRUE	NA	not_testable_threshold50	FALSE	-0.183152691616201	estimated	FALSE	0.123692728672566	TRUE	0.115140858105628	estimated	TRUE	5	5	1	0.8	complex_I	evaluated	0.945465686747791	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	nuclear_oxphos_structural_86	immune_cells::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	6	apoe	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	32	42	11	0.837209302325581	72	TRUE	15	249	eligible	estimated		0.147551486812177	0.345359385743402	-0.532646555995078	0.827749529619432	0.42724041361889	0.669573439892267	0.289156808777822	0.366100776645238	-0.43189216809674	1.01020578565238	0.430379458714377	0.957817869647846	Up	0.879583304148222	0.970903271611309	estimated	0.147551486812177	1000	1000	0.173424631185057	-0.460295353340981	0.845240909309689	0.693	TRUE	264	264	0	50100932	0.109937451345591	0.0376140354665861	0.247108456670285	1000	1000	0.645	TRUE	-0.00222492170328317	estimated	FALSE	0.289156808777822	estimated	TRUE	0.143464650839582	TRUE	0.132533523901736	estimated	TRUE	5	5	0	0.8	complex_I	evaluated	0.945465686747791	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	nuclear_oxphos_structural_86	immune_cells::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	7	apoe	2	direct_respiratory	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	26	10	25	51	23	9	24	48	10	0.837209302325581	72	TRUE	15	249	eligible	estimated		0.338311757013617	0.546824446587462	-0.73867915066742	1.41530266469465	0.618684404336532	0.536689845423788	0.0845295820276004	0.530508257882414	-0.960325990459469	1.12938515451467	0.873532555941857	0.957817869647846	Up	0.838395447340287	0.970903271611309	estimated	0.338311757013617	1000	1000	0.344742018846216	-0.621044131712944	1.26946652507496	0.735	TRUE	264	264	0	10202345	0.278932984027194	0.0690821052722506	0.617244741040811	1000	1000	0.758	TRUE	0.185442621883774	estimated	TRUE	0.0845295820276004	estimated	FALSE	0.362948717246986	TRUE	0.341418304203687	estimated	TRUE	5	5	0	0.8	complex_I	evaluated	0.945465686747791	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::sex_F_minus_M__e2::mitochondrial_translation_155	sex_F_minus_M__e2	1	sex	3	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	7	14	7	5	6	12	5	4	5	0.92258064516129	143	TRUE	15	249	eligible	estimated		-0.59955662115074	1.03790416517899	-2.64374713954824	1.44463389724676	-0.577660868185594	0.564015087594634	-0.669333611422351	0.894445190609625	-2.43097639041161	1.09230916756691	0.454971778562328	0.957817869647846	Down	0.437109509559098	0.944631415335757	estimated	-0.59955662115074	1000	1000	-0.497331752814283	-2.17553180244113	1.16969799943305	0.733	TRUE	264	264	1	50400835	0.64494359461079	-0.962547746208115	0.0453869734600497	1000	1000	0.836	TRUE	NA	not_testable_threshold50	FALSE	-0.669333611422351	estimated	TRUE	-0.611679134071301	TRUE	-0.590631581841059	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated	0.987648972327049	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::sex_F_minus_M__e33::mitochondrial_translation_155	sex_F_minus_M__e33	2	sex	3	respiration_supporting	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	25	51	32	42	24	48	25	0.92258064516129	143	TRUE	15	249	eligible	estimated		0.136083785106301	0.293425748259519	-0.441829044005778	0.713996614218379	0.463775881678734	0.643213486588309	0.102658626628858	0.275664018379756	-0.440271820651958	0.645589073909674	0.709908185475904	0.957817869647846	Up	0.234043407064028	0.928715301675688	estimated	0.136083785106301	1000	1000	0.143712233026534	-0.453804359050573	0.705103558137407	0.694	TRUE	264	264	0	29933130	0.112614698852414	0.0251461463099315	0.248698483958715	1000	1000	0.76	TRUE	0.506584176512604	estimated	TRUE	0.102658626628858	estimated	TRUE	0.155827855998008	TRUE	0.18504232189072	estimated	TRUE	6	6	0	0.833333333333333	mitochondrial_ribosome	evaluated	0.987648972327049	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::sex_F_minus_M__e4::mitochondrial_translation_155	sex_F_minus_M__e4	3	sex	3	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	26	10	26	11	23	9	10	0.92258064516129	143	TRUE	15	249	eligible	estimated		-0.4883089742095	0.528204532790888	-1.5286272751959	0.5520093267769	-0.924469488418453	0.356136960473038	-0.528286232432685	0.530114196518921	-1.57236568653624	0.515793221670872	0.319949576696762	0.957817869647846	Up	0.982129828821672	0.99386472359731	estimated	-0.4883089742095	1000	1000	-0.441014286143006	-1.41704670907412	0.406523414812686	0.833	TRUE	264	264	0	11609672	0.314227342842312	-0.679270742071264	-0.174081631367188	1000	1000	0.95	TRUE	-0.512799979922837	estimated	TRUE	-0.528286232432685	estimated	TRUE	-0.190039382687697	TRUE	-0.373659431364456	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated	0.987648972327049	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::apoe_e2_minus_e33__Female::mitochondrial_translation_155	apoe_e2_minus_e33__Female	4	apoe	3	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	7	14	37	45	6	12	32	42	7	0.92258064516129	143	TRUE	15	249	eligible	estimated		0.123514976857683	0.453954684896359	-0.770565511283754	1.01759546499912	0.272086578169982	0.785780923928538	0.044318849509551	0.410312160853137	-0.76380607853188	0.852443777550982	0.914072746388036	0.957817869647846	Down	0.216440788187952	0.928715301675688	estimated	0.123514976857683	1000	1000	0.134756749369941	-0.69979436121069	1.06349151140256	0.614	TRUE	264	264	3	51826377	0.188694204677618	-0.0651792278199348	0.3076030937556	1000	1000	0.58	TRUE	-0.36979926216807	estimated	FALSE	0.044318849509551	estimated	FALSE	-0.193284471385043	FALSE	0.0525629772892694	estimated	TRUE	6	6	1	0.833333333333333	mitochondrial_ribosome	evaluated	0.987648972327049	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::apoe_e2_minus_e33__Male::mitochondrial_translation_155	apoe_e2_minus_e33__Male	5	apoe	3	respiration_supporting	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	5	25	51	5	4	24	48	5	0.92258064516129	143	TRUE	15	249	eligible	estimated		0.859155383114724	0.968333216630884	-1.04801258720057	2.76632335343002	0.887251793451822	0.375799529590661	0.81631108756076	0.832253832164317	-0.822843518121826	2.45546569324335	0.327621765954661	0.957817869647846	Up	0.54080374305786	0.944631415335757	estimated	0.859155383114724	1000	1000	0.816114634626825	-0.712567607589771	2.47673622911462	0.853	TRUE	264	264	0	50400835	0.629280410798812	0.229874972315912	1.21267856443835	1000	1000	0.931	TRUE	NA	not_testable_threshold50	FALSE	0.81631108756076	estimated	TRUE	0.574222518684266	TRUE	0.828236881021049	estimated	TRUE	6	6	0	1	mt_trna_synthetases	evaluated	0.987648972327049	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::apoe_e4_minus_e33__Female::mitochondrial_translation_155	apoe_e4_minus_e33__Female	6	apoe	3	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	32	42	11	0.92258064516129	143	TRUE	15	249	eligible	estimated		-0.29119363339647	0.347068129961737	-0.974757110939103	0.392369844146163	-0.839010004832691	0.402268446103813	-0.316387243744915	0.316736446255356	-0.940211351970225	0.307436864480395	0.318814071788737	0.957817869647846	Down	0.698474323146031	0.944631415335757	estimated	-0.29119363339647	1000	1000	-0.282645515917836	-0.917892846572997	0.407421764214656	0.785	TRUE	264	264	0	29933130	0.115458060910497	-0.406651694306967	-0.181061668435036	1000	1000	0.761	TRUE	-0.656383915428935	estimated	TRUE	-0.316387243744915	estimated	TRUE	-0.211833505924258	TRUE	-0.226003045009853	estimated	TRUE	6	6	0	1	mt_trna_synthetases	evaluated	0.987648972327049	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mitochondrial_translation_155	immune_cells::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	7	apoe	3	respiration_supporting	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	26	10	25	51	23	9	24	48	10	0.92258064516129	143	TRUE	15	249	eligible	estimated		0.33319912591933	0.499370260715082	-0.650329013162196	1.31672726500086	0.667238624587296	0.505237592168121	0.314557615316628	0.514274182972468	-0.698324348123266	1.32743957875652	0.541325064414715	0.957817869647846	Up	0.624180575594158	0.944631415335757	estimated	0.33319912591933	1000	1000	0.314149231032333	-0.534341007475556	1.21426068097826	0.761	TRUE	264	264	1	11609672	0.344696345696733	-0.0114972197774026	0.524562610116441	1000	1000	0.8	TRUE	0.363000241006506	estimated	TRUE	0.314557615316628	estimated	TRUE	0.134033732761447	TRUE	0.332698708245324	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated	0.987648972327049	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	1	sex	4	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	7	14	7	5	6	12	5	4	5	0.947368421052632	18	TRUE	15	249	eligible	estimated		-0.120426445012092	0.918022825837805	-1.92850624583502	1.68765335581084	-0.131180229535348	0.895738660837105	-0.468009779067722	1.13623495356108	-2.7058664104079	1.76984685227245	0.680770554429248	0.957817869647846	Up	0.98230373898288	0.99386472359731	estimated	-0.120426445012092	1000	1000	-0.0720687309214133	-1.71634975837582	1.47786614320105	0.535	TRUE	264	264	4	50400835	0.588315963001237	-0.395321430725844	0.467889517989145	1000	1000	0.553	TRUE	NA	not_testable_threshold50	FALSE	-0.468009779067722	estimated	TRUE	-0.193043260480818	TRUE	-0.118592090055691	estimated	TRUE	18	18	2	0.666666666666667	gene:ATP5MG	evaluated	0.780901970942988	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	2	sex	4	respiration_supporting	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	25	51	32	42	24	48	25	0.947368421052632	18	TRUE	15	249	eligible	estimated		0.0360110680688496	0.30639125973256	-0.567437813897197	0.639459950034896	0.117532948231887	0.906532485735419	-0.0358669636090729	0.311601568572462	-0.649577740927099	0.577843813708953	0.90845449839452	0.957817869647846	Up	0.496523134886518	0.944631415335757	estimated	0.0360110680688496	1000	1000	0.063446470668283	-0.545619455384806	0.636761535262846	0.594	TRUE	264	264	6	29933130	0.136611919748715	-0.0410263640831616	0.172622987817565	1000	1000	0.565	TRUE	0.245044235464971	estimated	TRUE	-0.0358669636090729	estimated	FALSE	0.034717753577391	TRUE	0.0210128224939718	estimated	TRUE	18	18	6	0.777777777777778	gene:CHCHD6	evaluated	0.780901970942988	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	3	sex	4	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	26	10	26	11	23	9	10	0.947368421052632	18	TRUE	15	249	eligible	estimated		-0.0411429784701183	0.51616725307412	-1.05775341326824	0.975467456328008	-0.0797086181370175	0.936533028100116	-0.820781692839075	0.492395528766231	-1.79057284020543	0.149009454527282	0.0967884994811733	0.957817869647846	Up	0.943885807276002	0.99386472359731	estimated	-0.0411429784701183	1000	1000	-0.0545940039289237	-0.941518673175685	0.900111156235115	0.543	TRUE	264	264	10	10202345	0.233027358604692	-0.27417033707481	0.0896855800010689	1000	1000	0.575	TRUE	-0.239368075065181	estimated	TRUE	-0.820781692839075	estimated	TRUE	0.0764509161850555	FALSE	0.0129620547285137	estimated	FALSE	18	18	6	0.944444444444444	gene:MTX3	evaluated	0.780901970942988	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	4	apoe	4	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	7	14	37	45	6	12	32	42	7	0.947368421052632	18	TRUE	15	249	eligible	estimated		-0.270376631732992	0.516800861046152	-1.28823498079167	0.747481717325681	-0.523173725341079	0.601318612916378	-0.138058856952106	0.576520687446632	-1.27353760583561	0.997419891931394	0.810938898695757	0.957817869647846	Down	0.148604000356841	0.881071209448111	estimated	-0.270376631732992	1000	1000	-0.247068769601129	-1.27598698566211	0.687903530603341	0.714	TRUE	264	264	0	20104101	0.246369623904893	-0.450492206425147	-0.0240070078280995	1000	1000	0.695	TRUE	-0.35104168432513	estimated	TRUE	-0.138058856952106	estimated	TRUE	-0.431161888093007	TRUE	-0.260455755226362	estimated	TRUE	18	18	0	0.944444444444444	gene:ATAD3B	evaluated	0.780901970942988	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	5	apoe	4	respiration_supporting	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	5	25	51	5	4	24	48	5	0.947368421052632	18	TRUE	15	249	eligible	estimated		-0.11393911865205	0.808831161564399	-1.7069619110495	1.4790836737454	-0.140868853805874	0.888087441116699	0.294083958506543	1.02467241162571	-1.72404613344424	2.31221405045733	0.774348780081482	0.957817869647846	Down	0.666561862215353	0.944631415335757	estimated	-0.11393911865205	1000	1000	-0.167727923440584	-1.43779615436483	1.3396731209773	0.58	TRUE	264	264	5	50400835	0.597024962935195	-0.710964081587246	0.154696188862885	1000	1000	0.608	TRUE	NA	not_testable_threshold50	FALSE	0.294083958506543	estimated	FALSE	-0.203400874034798	TRUE	-0.1208508426767	estimated	TRUE	18	18	2	0.666666666666667	gene:OPA1	evaluated	0.780901970942988	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	6	apoe	4	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	32	42	11	0.947368421052632	18	TRUE	15	249	eligible	estimated		-0.234204783505384	0.388960896325245	-1.00027760888839	0.531868041877622	-0.602129380403177	0.547635914967098	-0.47590183434042	0.357128865835056	-1.17928030210115	0.227476633420307	0.183888703790435	0.957817869647846	Down	0.491835645591555	0.944631415335757	estimated	-0.234204783505384	1000	1000	-0.234048146323115	-0.970658119373376	0.590307285388065	0.727	TRUE	264	264	0	29933130	0.139901801196951	-0.374106584702335	-0.106018452593622	1000	1000	0.748	TRUE	-0.457961362168291	estimated	TRUE	-0.47590183434042	estimated	TRUE	-0.205491525449337	TRUE	-0.169211436740586	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated	0.780901970942988	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	immune_cells	mib_micos_inner_membrane_19	immune_cells::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	7	apoe	4	respiration_supporting	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	26	10	25	51	23	9	24	48	10	0.947368421052632	18	TRUE	15	249	eligible	estimated		-0.157050736966416	0.456766572515983	-1.05666934144237	0.742567867509532	-0.343831502601739	0.731263170359469	0.309012894889582	0.463259878605974	-0.603394515323477	1.22142030510264	0.505364202317489	0.957817869647846	Down	0.883382241454733	0.970903271611309	estimated	-0.157050736966416	1000	1000	-0.115492017099185	-0.944621895314466	0.734911327227935	0.606	TRUE	264	264	1	10202345	0.240345448995071	-0.281565931465126	0.0832947120286543	1000	1000	0.7	TRUE	0.0264509483618608	estimated	FALSE	0.309012894889582	estimated	FALSE	-0.247224688057001	TRUE	-0.161160668975128	estimated	TRUE	18	18	1	0.833333333333333	gene:MICOS13	evaluated	0.780901970942988	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	opcs	mtdna_oxphos_13	opcs::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	1	sex	1	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	8	15	7	5	7	14	5	5	5	1	13	TRUE	15	253	eligible	estimated		1.10123262153133	0.936657203767339	-0.743405842331828	2.94587108539449	1.175705068089	0.240817926810013	1.07076962066664	0.916832736045805	-0.73482683771397	2.87636607904725	0.243946228920191	0.957817869647846	Up	0.109747553650445	0.756043206083282	estimated	1.10123262153133	1000	1000	1.09133255612614	-0.517548472778533	2.53108637666075	0.904	TRUE	268	268	0	50400835	0.46706550361522	0.657383116012566	1.56829812514655	1000	1000	0.989	TRUE	1.24011578472147	estimated	TRUE	1.07076962066664	estimated	TRUE	-0.288495584132258	FALSE	1.1477075383484	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated	0.993223209089743	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
