schema_version	audit_id	candidate_id	phase18_context	route_id	qtl_source_id	cohort	modality	cell_type	biosample_type	tissue_category	context_match	eligible	release_component	variant_class	source_file	source_bytes	source_sha256	target_rows	source_significant_rows	explicit_is_hmt_false_rows	min_qtl_p	min_qtl_fdr	max_pip	credible_set_rows	target_ids	event_ids	evidence_state
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_indel_hmt.20260330.bed.gz	1450089	1c65c6f1b806586b66993f28c012e804cd9c649ca66d84f785084753f026164f	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_snp_hmt.20260330.bed.gz	4172940	a660f795d013b1a8f02c5b327e575ddd35f5272f2de27fc91623b1c3512dafb1	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_snp_hmt.20260330.bed.gz	4172940	a660f795d013b1a8f02c5b327e575ddd35f5272f2de27fc91623b1c3512dafb1	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	exact_inhibitory	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.inh.NGFGXQTL0016_v1_19_indel_hmt.20260330.bed.gz	558663	df8856d1a6d215ba9b8eb603896ba45603cde37a7558a7b73fb58f3cb828c582	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.inh.NGFGXQTL0016_v1_19_indel_hmt.20260330.bed.gz	558663	df8856d1a6d215ba9b8eb603896ba45603cde37a7558a7b73fb58f3cb828c582	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	exact_inhibitory	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.inh.NGFGXQTL0016_v1_19_snp_hmt.20260330.bed.gz	1673035	817013876d74c3dccc4ce0f07aca618b1f95735151b8a1fcc55ab5eb6ede395d	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.inh.NGFGXQTL0016_v1_19_snp_hmt.20260330.bed.gz	1673035	817013876d74c3dccc4ce0f07aca618b1f95735151b8a1fcc55ab5eb6ede395d	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.mic.NGFGXQTL0017_v1_19_indel_hmt.20260330.bed.gz	53735	a0f1dd26da4e3dfd7898b42fee731983541197ea65b3daac6f2056de5c2c47e1	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.mic.NGFGXQTL0017_v1_19_indel_hmt.20260330.bed.gz	53735	a0f1dd26da4e3dfd7898b42fee731983541197ea65b3daac6f2056de5c2c47e1	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.mic.NGFGXQTL0017_v1_19_snp_hmt.20260330.bed.gz	142907	ece631e9578775f832d0fe168e3c2dceda1f7a2c3d58491cab11e37c0c0d8cb8	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.mic.NGFGXQTL0017_v1_19_snp_hmt.20260330.bed.gz	142907	ece631e9578775f832d0fe168e3c2dceda1f7a2c3d58491cab11e37c0c0d8cb8	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.oli.NGFGXQTL0018_v1_19_indel_hmt.20260330.bed.gz	313830	37453712d327fff92d9c49765cd3e12f5ab84fc893428209281150a02b7df306	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	oligodendroglial_lineage	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.oli.NGFGXQTL0018_v1_19_indel_hmt.20260330.bed.gz	313830	37453712d327fff92d9c49765cd3e12f5ab84fc893428209281150a02b7df306	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.oli.NGFGXQTL0018_v1_19_snp_hmt.20260330.bed.gz	1007974	8f210a4baf93df46eaf6c6abe69684ed6ac1b95b96e8f18e60f117555d32a2c8	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte__NGFGXQTL0018	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	oligodendroglial_lineage	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.oli.NGFGXQTL0018_v1_19_snp_hmt.20260330.bed.gz	1007974	8f210a4baf93df46eaf6c6abe69684ed6ac1b95b96e8f18e60f117555d32a2c8	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.opc.NGFGXQTL0019_v1_19_indel_hmt.20260330.bed.gz	117901	5bb189dfaa02460ba9888c793c5e8d3f06530059d0be1141ad7a2c41312a4738	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	exact_opc	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.opc.NGFGXQTL0019_v1_19_indel_hmt.20260330.bed.gz	117901	5bb189dfaa02460ba9888c793c5e8d3f06530059d0be1141ad7a2c41312a4738	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.opc.NGFGXQTL0019_v1_19_snp_hmt.20260330.bed.gz	368644	d250366c11f01a84f69fdf187cac87a7ac808a7c484824a77fab3f4c10380f2c	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0019	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	exact_opc	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.opc.NGFGXQTL0019_v1_19_snp_hmt.20260330.bed.gz	368644	d250366c11f01a84f69fdf187cac87a7ac808a7c484824a77fab3f4c10380f2c	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.ast.NGFGXQTL0014_v1_19_indel_scfmAll.20260330.bed.gz	193271	4c1c3d8396e27ac36f45ececa6f6fe2949b1e044bc6049a87c0ad0fcd1ae916a	4	0	4	3.50129703219e-05	0.481046524777	0.0402187645084	0	ENSG00000115268	Ast_DeJager_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.ast.NGFGXQTL0014_v1_19_indel_scfmAll.20260330.bed.gz	193271	4c1c3d8396e27ac36f45ececa6f6fe2949b1e044bc6049a87c0ad0fcd1ae916a	4	0	4	3.50129703219e-05	0.481046524777	0.0402187645084	0	ENSG00000115268	Ast_DeJager_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.ast.NGFGXQTL0014_v1_19_snp_scfmAll.20260330.bed.gz	554067	3c1ab2f4accee1a80b79528a2ff23f5e8e685944603c9b72182f36ca7b9e2382	1	0	1	6.61559640951e-05	0.481046524777	0.0294064933751	0	ENSG00000115268	Ast_DeJager_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.ast.NGFGXQTL0014_v1_19_snp_scfmAll.20260330.bed.gz	554067	3c1ab2f4accee1a80b79528a2ff23f5e8e685944603c9b72182f36ca7b9e2382	1	0	1	6.61559640951e-05	0.481046524777	0.0294064933751	0	ENSG00000115268	Ast_DeJager_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_indel_scfmAll.20260330.bed.gz	309613	ac2b25c1717ccc8889db07737bb73da543d09c17b9ead87cffb03520bee509d8	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_indel_scfmAll.20260330.bed.gz	309613	ac2b25c1717ccc8889db07737bb73da543d09c17b9ead87cffb03520bee509d8	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_snp_scfmAll.20260330.bed.gz	1000644	1f2803b8f874b13b419de6a23a6eb6b4f10166bfd21cfa585256ba2694a3af33	4	0	4	1.01236700345e-05	0.22107191562	0.0396457210663	0	ENSG00000115268	Exc_DeJager_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	NG00184.v1	ROSMAP_CUIMC1	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_snp_scfmAll.20260330.bed.gz	1000644	1f2803b8f874b13b419de6a23a6eb6b4f10166bfd21cfa585256ba2694a3af33	4	0	4	1.01236700345e-05	0.22107191562	0.0396457210663	0	ENSG00000115268	Exc_DeJager_eQTL_ENSG00000115268	measured_no_source_significant_signal
