schema_version	trait_id	source_accession	gene_id	gene	chromosome	start	stop	n_snps	z_stat	p_value	phase18_candidate	candidate_threshold	candidate_significant	test_status	method
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198948	NA	4	170907748	170954182	97	-0.4509	0.67397	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198951	NA	22	42454358	42466846	17	-0.17141	0.56805	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198952	NA	1	156219015	156252620	80	-0.46887	0.68042	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198954	NA	10	70748487	70776738	81	-1.2644	0.89695	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198959	NA	20	36756863	36794980	87	-0.75852	0.77593	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198961	NA	5	108670410	108745695	202	3.4463	0.00028421	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198963	NA	9	77112281	77308093	386	-0.57113	0.71604	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198964	NA	10	52065360	52384923	714	-0.33512	0.63123	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198965	NA	1	158449668	158450675	5	-0.94815	0.82847	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000198967	NA	1	158576229	158577170	2	-1.548	0.93919	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203286	NA	9	3452305	3469181	25	1.9841	0.023621	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203301	NA	1	2143360	2145620	7	-1.8871	0.97043	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203326	NA	19	53868946	53895470	97	0.44563	0.32793	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203392	NA	15	75970672	75973093	5	1.6643	0.048027	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203443	NA	3	172034218	172039513	12	1.9429	0.026017	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203485	NA	14	105155943	105185942	115	1.6348	0.051049	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203546	NA	14	31803518	31926647	177	0.38917	0.34858	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203618	NA	22	19710468	19712294	2	-0.12696	0.55051	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203630	NA	20	1316228	1317555	1	0.90739	0.1821	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203666	NA	1	245133007	245290466	386	-0.56354	0.71347	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203667	NA	1	244998624	245008359	19	1.9598	0.025012	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203668	NA	1	241792155	241799232	16	0.96053	0.16839	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203685	NA	1	226736501	226796915	166	-0.60234	0.72653	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203690	NA	6	167770521	167797998	69	0.41439	0.33929	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203691	NA	1	225600404	225602040	3	-0.7118	0.76171	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203697	NA	1	223711349	223853436	238	-0.40937	0.65887	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203705	NA	1	212965170	212989968	93	0.4398	0.33004	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203710	NA	1	207669492	207813992	212	2.5015	0.0061837	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203711	NA	6	159290971	159331385	156	2.18	0.014629	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203722	NA	6	150238014	150244257	14	2.1474	0.015882	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203724	NA	1	197871777	197876497	3	-0.095568	0.53807	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203727	NA	6	147830063	148058683	888	0.30576	0.37989	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203730	NA	1	182367252	182369751	6	-0.47471	0.6825	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203733	NA	6	142454227	142456288	3	-0.30431	0.61956	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203734	NA	6	139117063	139225207	303	-0.80683	0.79012	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203737	NA	1	174417212	174418683	2	-0.21234	0.58408	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203740	NA	1	170115142	170136931	54	-0.7691	0.77908	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203747	NA	1	161511549	161600917	149	1.5185	0.064439	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203756	NA	6	130152389	130182692	166	-0.056582	0.52256	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203757	NA	1	158686958	158687953	3	-0.31194	0.62246	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203760	NA	6	126661320	126670021	9	-0.16129	0.56407	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203772	NA	10	135234170	135382916	316	-0.65635	0.7442	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203778	NA	6	112408802	112423993	41	1.1222	0.13089	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203780	NA	10	127585108	127698161	267	0.386	0.34975	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203782	NA	1	153232176	153234598	6	0.18769	0.42556	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203783	NA	1	153190060	153191793	2	1.1753	0.11994	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203784	NA	1	153175919	153177596	2	-0.24178	0.59553	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203785	NA	1	153065611	153078660	29	-0.69321	0.75591	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203786	NA	1	152730506	152734529	6	1.7575	0.039417	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203791	NA	10	126436718	126480439	71	-0.81249	0.79174	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203795	NA	10	124670217	124672627	3	0.1437	0.44287	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203797	NA	6	110712974	110736765	73	-0.096728	0.53853	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203805	NA	10	122216466	122349367	406	0.364	0.35793	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203813	NA	6	27777842	27778314	1	0.027326	0.4891	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203814	NA	1	149754245	149783928	22	0.60225	0.27351	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203836	NA	1	147574428	147634886	7	-0.098596	0.53927	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203837	NA	10	118187379	118237469	119	1.4912	0.067956	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203857	NA	1	120049821	120057681	6	-0.62951	0.73549	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203859	NA	1	119957554	119965658	16	0.09827	0.46086	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203863	NA	6	89674246	89676685	4	0.51725	0.30249	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203864	NA	1	117236734	117249225	10	1.7057	0.044028	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203867	NA	10	112404155	112599227	560	-0.87053	0.80799	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203871	NA	6	88106840	88109467	9	-0.020934	0.50835	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203872	NA	6	88054567	88075181	54	1.4759	0.069986	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203876	NA	10	111701029	111713649	20	-0.55356	0.71006	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203877	NA	6	84562985	84567234	10	0.43157	0.33303	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203880	NA	20	62887094	62926855	70	0.7843	0.21643	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203883	NA	20	62679076	62680994	1	0.55163	0.2906	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203896	NA	20	62366815	62370456	7	1.1849	0.11804	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203907	NA	6	74078278	74104856	37	-0.47259	0.68175	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203908	NA	6	74072400	74073894	1	-0.40239	0.6563	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203909	NA	6	74062785	74064018	1	-0.56923	0.7154	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203910	NA	1	92683497	92711370	35	0.23302	0.40787	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203942	NA	10	99349450	99350690	3	1.6991	0.044651	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203943	NA	1	84764049	84855640	144	0.18428	0.4269	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203963	NA	1	67557848	67697536	380	2.5184	0.0058937	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203965	NA	1	63989043	64038364	107	2.0277	0.021294	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203970	NA	6	49976851	49989694	18	-0.63679	0.73787	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203972	NA	6	49467671	49494760	71	0.46882	0.3196	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203985	NA	1	54474412	54483856	21	-1.0931	0.86283	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203993	NA	9	140509784	140513358	1	0.51064	0.3048	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000203995	NA	1	53308183	53360670	126	1.9508	0.025542	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204001	NA	9	139648838	139652678	15	0.081155	0.46766	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204003	NA	9	139632619	139642905	23	1.077	0.14074	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204006	NA	1	51567906	51613752	51	1.3801	0.083782	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204007	NA	9	138515502	138531386	64	-1.522	0.93599	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204010	NA	10	91137813	91144962	12	0.33645	0.36826	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204020	NA	10	90521163	90537999	66	-0.53082	0.70223	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204021	NA	10	90484301	90512543	131	-0.00094361	0.50038	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204022	NA	10	90346510	90366733	22	0.07912	0.46847	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204033	NA	10	85980254	85985345	17	-1.5358	0.9377	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204038	NA	10	82009466	82013395	26	-1.1594	0.87686	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204049	NA	10	79626633	79629368	6	0.52101	0.30118	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204052	NA	6	43474707	43478424	5	1.2238	0.11051	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204060	NA	1	41827594	41849262	58	-1.5568	0.94024	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204070	NA	20	43990577	44005438	27	-0.01587	0.50633	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204084	NA	1	38326369	38412729	157	0.19227	0.42377	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204099	NA	2	242749920	242758739	16	-0.41939	0.66254	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204103	NA	20	39314488	39317880	2	-1.0415	0.85118	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204104	NA	2	239229082	239309541	197	-2.094	0.98187	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204120	NA	2	233562009	233725285	356	0.72654	0.23375	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204128	NA	2	231902205	231914434	31	1.8054	0.035506	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204130	NA	10	70100864	70167051	111	1.4626	0.071789	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204138	NA	1	28696114	28826881	339	0.87818	0.18992	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204140	NA	6	35748794	35761452	30	-0.24897	0.59831	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
phase19_endophenotype_gwas_qtl_extension_v1	csf_ptau181	GCST90726398	ENSG00000204147	NA	10	52499078	52576255	145	-1.1156	0.86771	FALSE	0.0008771929824561404	FALSE	tested_magma_v1.10	MAGMA_v1.10_SNP-wise_mean_gene_body
